Simulación,Start Date,End Date,Rendimiento Anual Promedio,Desviación Estándar Anual,Downside Risk,CAGR,Rendimiento Efectivo,Sortino Ratio
391,2019-01-23,2024-01-23,0.14519938749105163,0.21226040251559208,0.1734867526637926,0.13035769905805616,0.843559399580778,0.5948545690462379
392,2011-10-29,2016-10-29,0.11516711334304185,0.13536723115074817,0.09786283202917588,0.11180334596301056,0.6966487108156065,0.7476496625524643
393,2016-05-02,2021-05-02,0.15818638223801665,0.19132286676763002,0.17140824450925696,0.14996210045848923,1.008796865229721,0.6778342697030653
394,2018-10-18,2023-10-18,0.11267954549706927,0.21738576214544583,0.17532358655920408,0.09300557486857342,0.5583036759882771,0.4031376889110232
395,2019-12-28,2024-12-28,0.14661411931664414,0.21335969763322657,0.17315196189834656,0.13169408196177024,0.853555492161677,0.6041751890634691
396,2012-03-07,2017-03-07,0.12050331665340176,0.12788517998823076,0.09243483948227309,0.11884765954261267,0.7509517636223919,0.849282771443087
397,2015-03-19,2020-03-19,0.04343270670623586,0.17157171963088283,0.15913820148564276,0.028945418011833368,0.1532209192944325,0.00900290874762159
398,2012-11-03,2017-11-03,0.12784210691573733,0.12077748371797017,0.09106370513724568,0.12807797405422972,0.8259458885872191,0.9426599410419476
399,2016-01-27,2021-01-27,0.15636496386900106,0.1911981516160549,0.17120281245326255,0.1478995209137013,0.9919647982129935,0.668008674800375
400,2011-12-13,2016-12-13,0.132015308739649,0.12952616535841813,0.09293540159071896,0.13155898995929372,0.853360859978608,0.9685793271338101
401,2016-08-24,2021-08-24,0.16335992652869388,0.19087675775961468,0.17125224284225488,0.15602395725334217,1.0622173451356036,0.7086618225519056
402,2014-05-05,2019-05-05,0.0982616981048521,0.13249861169039412,0.10478813359572206,0.09358109682223414,0.5629555671350759,0.5369090580610261
403,2015-11-15,2020-11-15,0.13049059874592528,0.19335041236909478,0.17188663052456707,0.11813079979827679,0.7461365020560375,0.5148195556330815
404,2012-06-08,2017-06-08,0.12961530692367673,0.12478598254620042,0.09145372682294613,0.12952574035016773,0.8359081335423364,0.9580288301787793
405,2018-03-13,2023-03-13,0.09045684059953643,0.21795395053955754,0.1772246631544883,0.0688558429187549,0.3943318933741571,0.2734204130341395
406,2014-01-31,2019-01-31,0.09241047464651783,0.13351236653593235,0.10555337828938612,0.08705571549609181,0.5169501396872707,0.4775827686756932
407,2012-07-05,2017-07-05,0.12308133856838313,0.12327999185479707,0.09048967445675608,0.12238237184215994,0.7787186981594123,0.8960286248695801
408,2017-05-01,2022-05-01,0.129842312722617,0.199913315463785,0.1752145362763147,0.11596234873306321,0.7300498844887862,0.5013414673773926
409,2019-10-07,2024-10-07,0.15523825062133934,0.21229836643754632,0.17308917838502783,0.14174929100867195,0.938192203490422,0.6542191237943643
410,2011-03-26,2016-03-26,0.10083768179569834,0.15725318189256388,0.119778077004013,0.09246635485219379,0.5539273177605377,0.49122246130005126
411,2018-05-27,2023-05-27,0.11323429845913838,0.21721710069862263,0.17669108375028653,0.09364978404937752,0.5634456913609751,0.40315728981442084
412,2015-12-30,2020-12-30,0.13726052327823154,0.19235062021199728,0.17160441088309245,0.12593971448111274,0.80871968283113,0.555116985560056
413,2013-11-02,2018-11-02,0.09441005851460221,0.12586946675594127,0.09958096930162567,0.09030556426223257,0.5402532769200719,0.5263059687223451
414,2017-12-06,2022-12-06,0.10493519262909057,0.21780300917041992,0.1802741023675574,0.08446584283708614,0.4989940099299037,0.34910834003640306
415,2016-08-24,2021-08-24,0.16335992652869388,0.19087675775961468,0.17125224284225488,0.15602395725334217,1.0622173451356036,0.7086618225519056
416,2013-04-12,2018-04-12,0.11137247364852655,0.12564064115207363,0.09837314251409994,0.10898480252789167,0.6766781201302197,0.705197291410949
417,2016-03-19,2021-03-19,0.14775503657844594,0.19109226530427187,0.1712545889251026,0.13808530468682023,0.9073405690156573,0.6175311110915539
418,2011-08-30,2016-08-30,0.12749630424160796,0.14409469707481465,0.1048363484017602,0.12421882641089832,0.794116708723148,0.8155215776303447
419,2017-07-28,2022-07-28,0.12181930376298783,0.20823511956587312,0.17986278364267289,0.10516327488413002,0.6473564057950634,0.44377887490923107
420,2018-03-23,2023-03-23,0.10847732006450665,0.21790365405319628,0.1770780156553824,0.08829846588584922,0.5256272383007972,0.3754126101903042
421,2019-08-06,2024-08-06,0.14256603005706645,0.21285970177574084,0.17354211916521453,0.12724276028743864,0.8183372544102585,0.5794906189967991
422,2016-06-04,2021-06-04,0.15789411196989842,0.1916450965980536,0.1718135469116429,0.14955485485698916,1.0052480612878747,0.674534191587921
423,2012-12-13,2017-12-13,0.13311083943241087,0.11958214294194684,0.09004880528583206,0.1341976175994437,0.8759732214988234,1.0117939837536734
424,2012-01-27,2017-01-27,0.11957203346606819,0.1282102459851313,0.09251206759095064,0.11776007535794175,0.7432482872940986,0.8385071859928482
425,2013-11-15,2018-11-15,0.09160614434387152,0.12641606630777294,0.09977755575010137,0.08717902788091836,0.5183128883770625,0.4971673636515305
426,2014-04-30,2019-04-30,0.09833529073409297,0.13238611651562776,0.10484437757083562,0.09367779675902144,0.563645613989163,0.5373229546432413
427,2010-03-04,2015-03-04,0.1379626378486623,0.1591417460855248,0.1229925639105299,0.13343273510353182,0.868732097958882,0.7802312172178935
428,2012-09-11,2017-09-11,0.1180148414320347,0.12207054291306992,0.09112879373059415,0.11687620482241923,0.7356162321253463,0.8341473459723263
429,2017-01-14,2022-01-14,0.1629851672828421,0.19265877500328246,0.17237494483182433,0.15519586150955944,1.0560301948149462,0.7018721160484194
430,2014-06-18,2019-06-18,0.08898835600679908,0.1338368241127807,0.10534527146191969,0.08329688342707842,0.4909452468190909,0.44604143455821343
431,2013-06-09,2018-06-09,0.11305084428256348,0.12485260046042856,0.0974215646567783,0.11095749971331936,0.6916319782432623,0.7293133151051272
432,2014-02-17,2019-02-17,0.09114163979369003,0.1330378063708865,0.10495969556262981,0.08574704692383373,0.5078554960620063,0.46819533469747004
433,2015-12-12,2020-12-12,0.1378149981276219,0.19293613712633628,0.17180323123493657,0.12643649803197365,0.8118539952228156,0.5577019561209376
434,2017-12-30,2022-12-30,0.09487767898242466,0.2186837724565563,0.17991869485489276,0.07341067815930868,0.4242472268253379,0.2938976354017649
435,2018-07-09,2023-07-09,0.11544758425453878,0.21736273951411464,0.17639612409880065,0.0960376783650192,0.5799862503902153,0.4163786740200726
436,2010-06-29,2015-06-29,0.14797823015766437,0.15152192211605386,0.1156819787314166,0.1461930382393435,0.9761437438788403,0.9161170246207336
437,2011-07-09,2016-07-09,0.10842886855116363,0.15744642887923926,0.12056224295724882,0.10075300656441422,0.6141842061002869,0.5509923083856294
438,2013-12-07,2018-12-07,0.08358774416615804,0.128789767483968,0.10256283125944111,0.07816999006861924,0.4560516294976289,0.4054855317025952
439,2018-04-16,2023-04-16,0.11079543946139664,0.2168514060194692,0.17677741285559823,0.09107272857801818,0.5451408601392742,0.38916419439621863
440,2016-08-08,2021-08-08,0.16060393539374676,0.19076677398432604,0.17090931349302285,0.1528685830839942,1.0342705216936223,0.6939582926742527
441,2015-09-16,2020-09-16,0.12432116599865424,0.19163474562491103,0.1704382544113671,0.11162601942780581,0.6967237626318552,0.48299700253890876
442,2012-06-20,2017-06-20,0.12533865017946882,0.12437913900357515,0.09128721410994267,0.1247646972667793,0.7976308260935805,0.9129279603066764
443,2015-08-27,2020-08-27,0.13078980920687272,0.19125373909937562,0.16967302535330378,0.11892158054355506,0.7530915694374305,0.5232994992691915
444,2015-03-04,2020-03-04,0.0898258200294375,0.13976862939164916,0.11342347242132605,0.08331996698949684,0.4915774725588584,0.4216571667968544
445,2016-09-27,2021-09-27,0.1628012897891027,0.19058193181399952,0.17092126270160907,0.15544447314644594,1.0570620362237317,0.70676572288139
446,2010-05-27,2015-05-27,0.14330606759135348,0.15458572835009024,0.11842944696702608,0.14031694390753557,0.9250810179600693,0.8554128232952044
447,2018-01-15,2023-01-15,0.09720806410103577,0.21902432134479646,0.17977775357283,0.07583482151364107,0.44037652819819817,0.30709063276102383
448,2018-09-29,2023-09-29,0.10063638497077244,0.21817941606350466,0.1757831228396499,0.07973776786000841,0.46620540856044457,0.33357232493964056
449,2017-03-15,2022-03-15,0.1357111946308483,0.19682679864497254,0.1729029178997004,0.12321984900085714,0.7869960414635582,0.5419873520307471
450,2017-03-23,2022-03-23,0.14802494804505756,0.19724960470101444,0.17322816453496356,0.13703508292188693,0.8995380605703871,0.6120537519385768
451,2016-10-20,2021-10-20,0.16879271696335602,0.19112027239044124,0.17150300268604712,0.1622639704677682,1.1183883714028466,0.739303189900776
452,2013-06-08,2018-06-08,0.11305084428256348,0.12485260046042856,0.0974215646567783,0.11095749971331936,0.6916319782432623,0.7293133151051272
453,2017-09-09,2022-09-09,0.12061443751027158,0.2098494138658021,0.17995953747455262,0.10345969129616783,0.6347186948395882,0.43684507425113905
454,2018-10-23,2023-10-23,0.11015730529000403,0.21747587807357385,0.17527750108561144,0.09023192298967997,0.5386782632181784,0.38885370265926883
455,2018-04-26,2023-04-26,0.10760039618847923,0.21676628713365748,0.17683528991750921,0.08761358609907366,0.5208403936144483,0.370968918133257
456,2012-01-04,2017-01-04,0.12352131216952636,0.1283582290176491,0.09262474533649212,0.12215986250835775,0.7777733603653489,0.8801245485034412
457,2017-03-17,2022-03-17,0.14325169995749673,0.1971356555151117,0.17310837708590524,0.13164896236710266,0.8550067999053925,0.5849035249591096
458,2016-09-04,2021-09-04,0.1645385551242615,0.19091337931887753,0.17136935320537286,0.15737834029449682,1.0743067470523644,0.7150552466484982
459,2011-02-04,2016-02-04,0.08838771423551776,0.15697691065146038,0.1201677028953969,0.07899854306373055,0.46120512202328645,0.3860248063150309
460,2011-09-12,2016-09-12,0.13429193619841967,0.14288201138073062,0.10403861279251927,0.13207773758766428,0.8576062384653551,0.8870931063111576
461,2019-01-26,2024-01-26,0.14588105281295377,0.2122081194426682,0.1735620796978985,0.13114058502682302,0.8499423318967865,0.5985238998850944
462,2016-02-05,2021-02-05,0.1637745917232508,0.19101055079920204,0.1712896698511508,0.15647256969655765,1.0674077695685513,0.7109278208608366
463,2015-06-24,2020-06-24,0.09272648499598549,0.19338622772691114,0.17047172739956354,0.07670522677515623,0.4466275716867376,0.29756538383100445
464,2018-07-31,2023-07-31,0.12163204167717137,0.21737915027452945,0.17672556779941387,0.10283004367082937,0.6294344322806662,0.4505971754327869
465,2014-11-25,2019-11-25,0.092548736777305,0.1354456516630632,0.10736527761734109,0.08692084382886645,0.5160108214025658,0.47081084219299435
466,2018-04-16,2023-04-16,0.11079543946139664,0.2168514060194692,0.17677741285559823,0.09107272857801818,0.5451408601392742,0.38916419439621863
467,2017-12-11,2022-12-11,0.10226479611426564,0.21783791551765416,0.1800337460837635,0.08156670773368568,0.4790957474489732,0.33474166607757255
468,2014-11-13,2019-11-13,0.09269698028369584,0.13539476702928288,0.10741452211600849,0.08708937247000326,0.517184617367298,0.4719751043433654
469,2010-09-28,2015-09-28,0.11081037281614128,0.1531117385809512,0.11888667345517934,0.10411908185780838,0.6396010277859143,0.5787896222202147
470,2018-01-06,2023-01-06,0.09399830467545407,0.21896962771897593,0.1796568486654035,0.07240118863167244,0.4175732277055999,0.2894312410672234
471,2010-04-11,2015-04-11,0.1257032794630364,0.15984079608963553,0.12279081627842173,0.11950427265265162,0.7568702300979722,0.68167377658964
472,2011-09-08,2016-09-08,0.13230983814098501,0.14285073634857706,0.10420678134869871,0.1298417562186942,0.8393625127935016,0.8666407019979679
473,2013-02-25,2018-02-25,0.13025205495150174,0.12210716849759319,0.09542338834996825,0.13060708122882958,0.8464899646526507,0.9248472148969871
474,2010-01-07,2015-01-07,0.12776217983990457,0.16020207618922191,0.12478531564346924,0.1217424688916604,0.7744747947229065,0.6872778210934709
475,2011-12-03,2016-12-03,0.11996528820090324,0.13019004024117756,0.09348772940292356,0.1179150565628655,0.7436837972114776,0.8339627959609541
476,2015-01-25,2020-01-25,0.10333895596127739,0.1334569428719625,0.10704545322908887,0.09900048837543407,0.6020056632922459,0.5730178546678238
477,2012-01-17,2017-01-17,0.12070874795958221,0.12829742998987936,0.09254305520060747,0.11901834957337964,0.7530667137207019,0.850509503808402
478,2015-08-28,2020-08-28,0.13201554781400857,0.19127393726541786,0.16967302535330378,0.12028890901825884,0.7638206712243789,0.5305236211034285
479,2014-10-06,2019-10-06,0.09092029982104816,0.13672827291487047,0.10801129045890186,0.08496375008880075,0.5024328388670216,0.4529183904127343
480,2018-09-12,2023-09-12,0.11099655108195462,0.21785264014752456,0.17598700485010704,0.09105583363852432,0.5444872211784384,0.3920548062098158
481,2016-07-25,2021-07-25,0.1606200921392842,0.19072873516234493,0.17091244887618817,0.15289555046786485,1.034508078838166,0.6940400943246361
482,2010-05-23,2015-05-23,0.14893896469450985,0.1551007512855111,0.11840537790873862,0.1466659128736354,0.980217026264246,0.9031596924333406
483,2011-09-28,2016-09-28,0.13706842568539257,0.1407357121348978,0.10133827727060368,0.1355723700761946,0.8864090548326928,0.9381294832112773
484,2019-08-30,2024-08-30,0.15436449372853275,0.2121280462328035,0.17279624908538022,0.1407943863074559,0.9301135083817338,0.6502716020937029
485,2015-01-04,2020-01-04,0.10330107878717584,0.13416494698786627,0.10689271447632276,0.09885555769883325,0.600951295177897,0.5734822909820886
486,2013-10-03,2018-10-03,0.11878979458031694,0.12304994851807514,0.09632635467329421,0.11759921952245311,0.7427650329420257,0.7971836455429195
487,2014-05-18,2019-05-18,0.09235146893720739,0.13309152540149463,0.10548923704977485,0.08705249635526147,0.5169277144517672,0.47731380324088574
488,2014-12-09,2019-12-09,0.09340891277563743,0.13553197498637898,0.10737033287748167,0.087843162875062,0.5224436391841056,0.47879997572792476
489,2015-09-19,2020-09-19,0.12333116090912269,0.19166506166522534,0.17033441115978418,0.11052021151352354,0.6876058201928357,0.47747933230490364
490,2019-10-04,2024-10-04,0.1562614201984913,0.2122614637817931,0.17310844805681,0.14292637625054638,0.9481877789009789,0.6600568688651951
491,2019-05-23,2024-05-23,0.14761953751737586,0.21243561227210486,0.17285025569780807,0.133054449115241,0.8665456736414994,0.6110464638364733
492,2010-12-07,2015-12-07,0.11779170303664435,0.15344435988078833,0.11854842557105462,0.11179506931705663,0.6972993408452504,0.6393311650623054
493,2015-11-11,2020-11-11,0.12759948462130677,0.19341505275145537,0.17181278515187837,0.11489046457179497,0.721763813064759,0.4982137071210322
494,2012-08-25,2017-08-25,0.11764279272146833,0.12234017386439977,0.09101631292553596,0.11642469096754948,0.7321191616229561,0.8310904967481453
495,2012-10-13,2017-10-13,0.12220110612993204,0.12146210818922303,0.09144254014938394,0.1216421077197356,0.7728746107770728,0.8770655976847594
496,2011-08-11,2016-08-11,0.1356841471350459,0.1477200683207872,0.10807536711409453,0.13285607568939994,0.8639906635949219,0.8668408873979959
497,2013-10-14,2018-10-14,0.10403374377716934,0.12391182805595471,0.09809992040580143,0.10111524551660644,0.6180721222299179,0.632352641271876
498,2012-06-17,2017-06-17,0.1266374920821895,0.12436154872775486,0.09130871321692173,0.12622831801228962,0.8093292950044289,0.926937737925586
499,2012-10-22,2017-10-22,0.12476700900796131,0.1211433954045408,0.09126984208758379,0.1245661270353855,0.7960483585142772,0.9068385253536096
500,2010-08-11,2015-08-11,0.14112896350006107,0.14931043634418728,0.1140021987334563,0.13875154765305986,0.9129210757542516,0.8695355405541808
501,2012-11-20,2017-11-20,0.13147568828067874,0.11970160164305167,0.09000969072716143,0.13232939812160338,0.8605859473266637,0.9940672782878304
502,2010-06-11,2015-06-11,0.14357648396923142,0.15241524668091858,0.11673590362297301,0.14100562078800882,0.9318982727989742,0.8701391844046316
503,2012-09-13,2017-09-13,0.11515175037361543,0.12186880017190145,0.09112879373059415,0.11371160059212215,0.7112241411918392,0.8027292733609027
504,2010-05-27,2015-05-27,0.14330606759135348,0.15458572835009024,0.11842944696702608,0.14031694390753557,0.9250810179600693,0.8554128232952044
505,2014-04-14,2019-04-14,0.1014776770949512,0.13251864562964585,0.10491547373533686,0.09709938207028501,0.5882191921678044,0.5669104373010935
506,2013-09-03,2018-09-03,0.1218838415352828,0.12344910095227175,0.09629206723410859,0.12100589720792443,0.7694676600811912,0.8295994034593365
507,2011-12-19,2016-12-19,0.1345418184904277,0.12936144446905717,0.09282087249575523,0.13444434657492232,0.8770731116471193,0.996993628719227
508,2012-03-26,2017-03-26,0.10912655671968419,0.12753826938049495,0.09237662639002203,0.10624483960622366,0.654757089119747,0.7266617037546933
509,2015-08-01,2020-08-01,0.10791719732706052,0.19402658155016259,0.17107578299605777,0.09304457712576464,0.5591314065908799,0.38530992623648846
510,2018-01-04,2023-01-04,0.09349768188013577,0.2186933134483335,0.17979805868199492,0.07192871681235369,0.4144581971726009,0.28641956569296806
511,2015-02-28,2020-02-28,0.07606307087015199,0.13648263757212406,0.11242209970538224,0.06899183952725951,0.39521775420684535,0.30299265855573776
512,2017-01-25,2022-01-25,0.1468021040777518,0.19319071191404932,0.17227547410123573,0.13654509964434047,0.8954519825742682,0.6083402447417792
513,2010-07-25,2015-07-25,0.13615248443727745,0.14992793016777414,0.11477762359617164,0.13299598157668568,0.8651401190388346,0.8203034832689973
514,2012-04-09,2017-04-09,0.11490992071214358,0.12725540773445343,0.09244814076632162,0.112698592324314,0.7041962974064606,0.7886575122850312
515,2014-03-05,2019-03-05,0.0885575787946007,0.13281154133481285,0.10492941805380293,0.08297836207794052,0.4887580998670249,0.443703774004809
516,2017-04-03,2022-04-03,0.15098017650225712,0.1975740621954285,0.17342187863290812,0.14032532539288267,0.9271589823396427,0.6284107712438152
517,2017-05-08,2022-05-08,0.12872641176425512,0.2010305076108694,0.17604607086160906,0.11446742401538779,0.7185022985675416,0.4926347480508741
518,2014-08-20,2019-08-20,0.08506019030622275,0.1357542970928625,0.1070083112698639,0.078770322777868,0.46010339515371323,0.4024004284828811
519,2013-08-06,2018-08-06,0.11145228405846348,0.12378072742818472,0.09640346287394565,0.10933219673124484,0.67930381151044,0.7204334988389086
520,2016-03-04,2021-03-04,0.14526439196784027,0.1908352613392549,0.17124485665750402,0.13531122389047967,0.8842444157740537,0.6030218599462688
521,2015-04-18,2020-04-18,0.08052852620412951,0.18745018124327711,0.1647139681403792,0.06487151119238943,0.368577505353217,0.23391171155134316
522,2010-01-12,2015-01-12,0.12899282681964616,0.160421235367314,0.12467605165354542,0.12308405498888142,0.785094490559324,0.6977508965505672
523,2011-04-22,2016-04-22,0.10238468424679205,0.15731519596401716,0.11981026172764314,0.09414635702777208,0.5664333107096049,0.5040026069224405
524,2017-10-17,2022-10-17,0.09566264019642484,0.21395989778631389,0.18057466068779496,0.07533790606707358,0.4370584039761374,0.2971770235758881
525,2012-04-24,2017-04-24,0.11799413337538171,0.12671239156462943,0.09205872888370292,0.11621123122581634,0.7304678331458048,0.825496227211485
526,2013-01-09,2018-01-09,0.13374888646791225,0.11852548352811054,0.09024395975698385,0.13506232348176872,0.8831295959553087,1.016676204313075
527,2019-12-15,2024-12-15,0.1510334269165012,0.21277755929997463,0.17284464968780425,0.13684625583084875,0.8960315644392569,0.6308174832917289
528,2015-11-28,2020-11-28,0.13083826117756753,0.19353165902285607,0.17190895084568406,0.11848020474343213,0.7488621239875002,0.5167750762280793
529,2013-08-13,2018-08-13,0.10982448972730816,0.12380706940905443,0.09637294291835137,0.10752505534276913,0.6656808534661272,0.7037710759208639
530,2013-06-18,2018-06-18,0.11152551561073738,0.12444644265057585,0.09740566785669598,0.10932091564378044,0.6792184946260715,0.7137727931091639
531,2017-01-30,2022-01-30,0.15182175074446258,0.19347922530978418,0.17236371357574523,0.14219852193351512,0.9430270013612962,0.6371512220650862
532,2011-02-26,2016-02-26,0.08942451700340945,0.15786119215613462,0.12004548262168192,0.07996825657970819,0.46776728185916405,0.39505457404728617
533,2013-07-30,2018-07-30,0.10942838137777552,0.12387817818443622,0.09629357947670948,0.10707702247824069,0.6623171146352893,0.7002375625062771
534,2019-05-10,2024-05-10,0.14182760741658038,0.21284042223868363,0.17288597969101727,0.12641651647667707,0.8125495775623117,0.5774187565411192
535,2014-01-19,2019-01-19,0.08317844110332881,0.13367975487613482,0.10571888226826046,0.07704474347215551,0.4484813375696237,0.38950885801874996
536,2012-12-14,2017-12-14,0.13312375809196564,0.1195816422081262,0.09004905298699493,0.13421233037581026,0.8760948034148739,1.0119346630455504
537,2012-08-06,2017-08-06,0.12266512125807114,0.12192937622941502,0.0907707738899248,0.12209979165503348,0.7764860265680646,0.8886684314919633
538,2012-11-24,2017-11-24,0.1303808311939827,0.11959618762050163,0.09003068855447338,0.13110509205879106,0.8505570327511509,0.9816745002511844
539,2016-09-09,2021-09-09,0.16805848591922407,0.1906007163519032,0.17095193712281684,0.16152708690564377,1.111692144234818,0.7373913863793189
540,2015-04-05,2020-04-05,0.05270316878596907,0.18294167521270263,0.16433624873782912,0.03649343771665947,0.1961096991159581,0.06512968908669793
541,2015-01-20,2020-01-20,0.10881612392689223,0.13359140223937252,0.10711673422781232,0.10501435502528844,0.6462485658224861,0.6237692402457857
542,2012-10-28,2017-10-28,0.1282619686909626,0.12102885843935918,0.09111047905621955,0.12851723250054525,0.8277461519145017,0.9467842731650528
543,2019-12-19,2024-12-19,0.14394533149712568,0.2131264295590017,0.17310539626277496,0.12873566075126153,0.8303908327669112,0.58892058652159
544,2014-12-24,2019-12-24,0.09663199983568785,0.1343994039786805,0.10714954914316896,0.09151958351179523,0.5483025266846324,0.5098668195298773
545,2014-04-30,2019-04-30,0.09833529073409297,0.13238611651562776,0.10484437757083562,0.09367779675902144,0.563645613989163,0.5373229546432413
546,2014-12-28,2019-12-28,0.09683047533205189,0.13440972780914714,0.10712163824700342,0.09173465518427948,0.5498260826406711,0.5118524719125614
547,2015-04-30,2020-04-30,0.08479202470348701,0.18887801784090597,0.16544629140870457,0.06913287122316758,0.39650728982496286,0.2586460194370704
548,2019-09-07,2024-09-07,0.14229802099578986,0.21244537829774798,0.17279796231192296,0.12704244094797557,0.8158627350672139,0.5804352068384857
549,2013-10-22,2018-10-22,0.0981089559712471,0.12422190324018317,0.09807549805570044,0.09457143624658926,0.5705972141725308,0.572099628180128
550,2010-12-06,2015-12-06,0.11929500586310977,0.15340800290458473,0.11864592698677125,0.11347313514567525,0.7101265205020579,0.6514762691493657
551,2015-04-17,2020-04-17,0.08231305730444508,0.18741811350882173,0.1647139681403792,0.06677943012659715,0.38121649881934605,0.24474583278867915
552,2011-09-04,2016-09-04,0.1359078133543269,0.1435383753762992,0.1042330823781959,0.13380214829642112,0.8708420572059765,0.9009405767508136
553,2019-06-25,2024-06-25,0.148536177670907,0.21215214707580426,0.17308740085171204,0.13416054293129376,0.874730074375786,0.615505098272167
554,2010-04-25,2015-04-25,0.12457276697364908,0.15969146282186733,0.12262539869702131,0.11826677141354347,0.747196779088245,0.6733740958320312
555,2016-03-20,2021-03-20,0.14775503657844594,0.19109226530427187,0.1712545889251026,0.13808530468682023,0.9073405690156573,0.6175311110915539
556,2016-06-12,2021-06-12,0.16161285771422584,0.19156154185660207,0.1719107246667013,0.15385355966040404,1.0429616373271893,0.6957847333034631
557,2019-09-01,2024-09-01,0.1558704108502606,0.2121857788114559,0.1729377800848509,0.14249852101816574,0.9435220624320295,0.6584472796770651
558,2017-05-03,2022-05-03,0.13196293170943893,0.19993414097936946,0.17531263921452,0.118325528340534,0.7484308581873647,0.5131571352328822
559,2015-11-05,2020-11-05,0.12168437481701166,0.19338452978109275,0.17165591816738415,0.10832478781144128,0.6716986115956947,0.4642098895728738
560,2010-01-31,2015-01-31,0.13408747663842405,0.16003520529587534,0.12416662132793062,0.1288883541736343,0.8316272620537142,0.7416443779622234
561,2019-04-05,2024-04-05,0.14035545363678228,0.21248961707860287,0.17308352133407282,0.1248441362990369,0.7991039157751385,0.5682542906377781
562,2016-06-17,2021-06-17,0.16116058794833843,0.19156804225424245,0.17191470995118058,0.1533307125406549,1.0383445133778038,0.6931378238789282
563,2012-03-28,2017-03-28,0.11193126883256194,0.12754534705461076,0.09247738991066344,0.10934956644241378,0.6780525654271288,0.7561985572918754
564,2015-06-13,2020-06-13,0.09441871050012117,0.192967607723695,0.17016301608011172,0.07861597726118608,0.4590608263814262,0.3080499611939339
565,2011-06-13,2016-06-13,0.11077216689192966,0.1567520114686079,0.11930989721418041,0.10345712401429075,0.634699708633339,0.5764162780936153
566,2019-07-20,2024-07-20,0.14539574308622266,0.21239894335172949,0.17316335252421935,0.1305469466252669,0.8442025527283237,0.597099453082957
567,2017-06-06,2022-06-06,0.1267166463677155,0.20381732305574132,0.17759218654954986,0.1116005451927784,0.6965295135860019,0.47702913069364555
568,2011-10-13,2016-10-13,0.12414557349711525,0.13820121508174146,0.0995346677503304,0.1213935644505888,0.7717212404426887,0.8252961038978558
569,2012-10-12,2017-10-12,0.12364450583760246,0.1215095546820871,0.09144254014938394,0.12325503360996803,0.785627781709815,0.8928503703443164
570,2017-09-20,2022-09-20,0.1085456405295302,0.21098376396519206,0.18088992727999678,0.08996208827204621,0.5373050213111064,0.3678791933313412
571,2015-11-24,2020-11-24,0.12973573169808594,0.19346460059453524,0.17179363180291546,0.11726293547341315,0.7401467106269553,0.5107042139881985
572,2013-01-23,2018-01-23,0.13547923100467743,0.1186559971531422,0.09015569089212681,0.13700953596764953,0.8993248449795859,1.0368644517019707
573,2014-05-22,2019-05-22,0.09133828685508344,0.13310336221780733,0.10541842714646206,0.08595036416102197,0.509265588864497,0.46802336356750773
574,2018-05-16,2023-05-16,0.10617421735255181,0.21703127666684074,0.17650117082425265,0.08600249494317747,0.5096273081380687,0.3635908875440375
575,2011-04-13,2016-04-13,0.10468855723285782,0.15750153940223754,0.11984329841331931,0.09663695437534514,0.58430007967386,0.5230877158992702
576,2015-05-31,2020-05-31,0.09154592030883751,0.19061976681123058,0.16662327851877282,0.07602065568792105,0.4416189980491687,0.2973529314108134
577,2014-01-14,2019-01-14,0.07696448125052269,0.13346946084427966,0.10558709801245417,0.07040466399506529,0.4044473269404323,0.33114350056669395
578,2013-01-08,2018-01-08,0.13401968825845845,0.11852879469404104,0.09024395975698385,0.1353691346769943,0.8856740314315865,1.0196769790050926
579,2016-10-20,2021-10-20,0.16879271696335602,0.19112027239044124,0.17150300268604712,0.1622639704677682,1.1183883714028466,0.739303189900776
580,2010-04-06,2015-04-06,0.12483533687417102,0.15986565221163812,0.1227541487842317,0.11852906298751886,0.7492435260981958,0.6748068207435738
581,2017-02-10,2022-02-10,0.15215629196905864,0.1943214477541778,0.17281739848515104,0.14239328355128733,0.944682823804917,0.6374143629903303
582,2019-12-10,2024-12-10,0.1541141399376459,0.2127014419476046,0.17297895032294638,0.14037041008873175,0.9265352235970907,0.6481374741165455
583,2010-05-05,2015-05-05,0.1295232490097336,0.15878980253148922,0.12157344510795573,0.12397681494424884,0.7921894977042254,0.7199207765479874
584,2019-10-08,2024-10-08,0.16029631263059324,0.21221342123496406,0.17317490552481632,0.14755636104429493,0.9879054586955212,0.6831030874368869
585,2018-11-04,2023-11-04,0.1168338620555213,0.21698784365926652,0.17481377727885672,0.09765039221006755,0.591616635987603,0.4280775990335647
586,2017-01-15,2022-01-15,0.1629851672828421,0.19265877500328246,0.17237494483182433,0.15519586150955944,1.0560301948149462,0.7018721160484194
587,2014-01-05,2019-01-05,0.07432988852539593,0.13355770926866897,0.10568126581003694,0.06757644419695197,0.38602008700358836,0.3059188237157303
588,2018-06-22,2023-06-22,0.11679978300964967,0.21740928817497698,0.17667416314456283,0.09750870319056815,0.5905920849969,0.4233770330551678
589,2011-09-06,2016-09-06,0.13639706234764085,0.1434854323800265,0.1042330823781959,0.134365303215092,0.8764203072269807,0.9056343743643082
