Simulación,Start Date,End Date,Metodología,Rendimiento Anual Promedio,Desviación Estándar,Rendimiento Efectivo,Downside Risk,CAGR,Sortino ratio
188,2015-12-20,2020-12-20,SVR-CPO,0.13809295069300623,0.21779432966666712,0.7767159074573706,0.19030056627479083,0.12176814739562669,0.5049535719943661
188,2015-12-20,2020-12-20,XGBoost-CPO,0.17411990396079674,0.20836787055801598,1.1520407685453655,0.18287305927521375,0.16558183687335504,0.7224678390815547
188,2015-12-20,2020-12-20,EqualWeight,0.14763755037614304,0.2077942055193821,0.8847351844171756,0.1815533767430987,0.1350826072215925,0.5818539554107113
188,2015-12-20,2020-12-20,MinVar,0.15443012399227912,0.1826701072769412,0.999828364818869,0.1583637762213994,0.14861327883446696,0.7099484912199677
188,2015-12-20,2020-12-20,MaxSharpe,0.171211713765455,0.22948584362054575,1.0704720628815676,0.201232163311831,0.15661261588906905,0.6421026919301537
189,2012-10-22,2017-10-22,SVR-CPO,0.1967605573195903,0.13428674907415142,1.569148474335646,0.09661131517388072,0.20772779567072774,1.60188852662913
189,2012-10-22,2017-10-22,XGBoost-CPO,0.21542084574717918,0.13466681100942518,1.820932179175824,0.09543413445444401,0.23052619080652725,1.8171783789788811
189,2012-10-22,2017-10-22,EqualWeight,0.19553189721572967,0.12873721561158102,1.5626793610406309,0.09369839548023498,0.2071188873423433,1.6385755212651014
189,2012-10-22,2017-10-22,MinVar,0.1406196526466132,0.10750940137287263,0.9694569954423451,0.07745958734313596,0.14518950759119909,1.2731755490736203
189,2012-10-22,2017-10-22,MaxSharpe,0.1745203839389244,0.16074377507694212,1.252806348061775,0.11481133664713701,0.17639841480128737,1.154244761962964
190,2011-06-28,2016-06-28,SVR-CPO,0.21137198248655423,0.18602934618536848,1.6537152495658258,0.14265546493639703,0.2154471085666767,1.1872800145586344
190,2011-06-28,2016-06-28,XGBoost-CPO,0.22147113980073266,0.17780709951223542,1.813272312825411,0.13125293775946764,0.22971783929835388,1.3673685546728793
190,2011-06-28,2016-06-28,EqualWeight,0.20881454044524297,0.17609427587828722,1.643731916878839,0.13134008772768233,0.21453159760494667,1.270096155189972
190,2011-06-28,2016-06-28,MinVar,0.20198748681505943,0.1313416659480094,1.644699892038417,0.09473216864679747,0.2146204857189118,1.6888401173582548
190,2011-06-28,2016-06-28,MaxSharpe,0.18992972133000668,0.16008136432969203,1.4368985817426538,0.11939190591833289,0.19491147282776566,1.2390263828369938
191,2018-06-09,2023-06-09,SVR-CPO,0.1321630003769028,0.24353579102473913,0.6734643137898755,0.20330413464492744,0.10848396274463612,0.4434882769815444
191,2018-06-09,2023-06-09,XGBoost-CPO,0.11952121103861145,0.22518164801163504,0.6044667323339659,0.19123427642193785,0.09918746159143699,0.4053729932157624
191,2018-06-09,2023-06-09,EqualWeight,0.1591622038991112,0.2248381807681606,0.9600159167586557,0.1885603635680662,0.14408929589232633,0.6213511773210926
191,2018-06-09,2023-06-09,MinVar,0.13661363707535354,0.18319941214983604,0.8275755320287479,0.14967273951805785,0.12818997872482107,0.6321367363222379
191,2018-06-09,2023-06-09,MaxSharpe,0.2032076961501708,0.2758299075914044,1.2921187900371547,0.22343208867594566,0.18047634363420428,0.7215064635768504
192,2018-08-17,2023-08-17,SVR-CPO,0.16983452009098313,0.24437002357753715,1.0188382515903935,0.19332344104347302,0.1508763334229304,0.6612468689828293
192,2018-08-17,2023-08-17,XGBoost-CPO,0.1808677227360416,0.22525898824109744,1.1840899179588567,0.17171622288253388,0.16913158321790656,0.8087047362498592
192,2018-08-17,2023-08-17,EqualWeight,0.15857221158671336,0.22831148602992254,0.9453549367823759,0.18226666180669027,0.14237235220633404,0.6395695758687256
192,2018-08-17,2023-08-17,MinVar,0.11881980924915138,0.19924297633906607,0.6440671903081532,0.16500213028472763,0.10456130477384895,0.465568590639352
192,2018-08-17,2023-08-17,MaxSharpe,0.1479739982585519,0.22401375526405742,0.8529382392242282,0.1821087995138119,0.13130452293998052,0.581926840116885
193,2012-05-22,2017-05-22,SVR-CPO,0.1924266647412227,0.14472474742879657,1.495470785076817,0.10225926179213302,0.20071897236676173,1.4710321794323307
193,2012-05-22,2017-05-22,XGBoost-CPO,0.18299703099510017,0.14212918674879318,1.3844658091539137,0.10051760263186361,0.18983996926619473,1.402709846866212
193,2012-05-22,2017-05-22,EqualWeight,0.1979071236143355,0.13458889010457897,1.5834510839737357,0.09636865762522163,0.20906969420040467,1.6178198125438183
193,2012-05-22,2017-05-22,MinVar,0.19766007020972567,0.11396358824638037,1.6137747720182212,0.07755722849742175,0.21189517981500638,2.0070349756618793
193,2012-05-22,2017-05-22,MaxSharpe,0.19363980375493753,0.14319841259817012,1.5136557808444149,0.0964407423292993,0.20246410861743924,1.5723624693509684
194,2019-07-11,2024-07-11,SVR-CPO,0.14723571096479635,0.26401215660165495,0.7600552554498907,0.19577766689218212,0.11965726477044702,0.5375266374113618
194,2019-07-11,2024-07-11,XGBoost-CPO,0.19157958234445147,0.27320829891385334,1.1697443338726075,0.2191691692352271,0.1674924825347064,0.6824845979313476
194,2019-07-11,2024-07-11,EqualWeight,0.15319586105512212,0.24844931474279452,0.8492835928284754,0.1938169138889712,0.1307817269902407,0.5737159818715363
194,2019-07-11,2024-07-11,MinVar,0.08302015594396128,0.18839025391427408,0.3885032806745272,0.1460599138325173,0.06781908500091993,0.28084472233085056
194,2019-07-11,2024-07-11,MaxSharpe,0.11443744018254157,0.2466030975253989,0.526452772107163,0.17355615239032107,0.0882322537010305,0.4173717795934572
195,2018-04-08,2023-04-08,SVR-CPO,0.21598271910455222,0.23228783249714216,1.5884168378258834,0.18042377235360385,0.2095342010155561,0.964300418037884
195,2018-04-08,2023-04-08,XGBoost-CPO,0.20458424558004928,0.2338830101861341,1.4380875959997477,0.1905292339203811,0.19514461574565534,0.853329655689428
195,2018-04-08,2023-04-08,EqualWeight,0.20612378289821484,0.23404290619660262,1.4567679773171314,0.19170587351224933,0.19697069423692937,0.8561228714138897
195,2018-04-08,2023-04-08,MinVar,0.1678742934773315,0.20157927013503926,1.1000765769692977,0.17342110744352704,0.15999428545543193,0.7258302944370325
195,2018-04-08,2023-04-08,MaxSharpe,0.2010147614250484,0.2383718695691921,1.3837705944543024,0.18257333529169598,0.18977056974003403,0.870963775575397
196,2012-08-13,2017-08-13,SVR-CPO,0.20676073486089722,0.14119797198026426,1.6884702580216815,0.10436822101463945,0.21874489085542415,1.578648493374115
196,2012-08-13,2017-08-13,XGBoost-CPO,0.17837400440190254,0.137257976247229,1.337539757624942,0.10257458004975792,0.18511883039673038,1.329510726105326
196,2012-08-13,2017-08-13,EqualWeight,0.20193322810378267,0.13577416269197193,1.6340394978075619,0.0995301208738364,0.21376881244186685,1.606882687367704
196,2012-08-13,2017-08-13,MinVar,0.15369816529751226,0.11425376972383185,1.0953314423933471,0.08069948948005629,0.15946953652502582,1.3841248069495762
196,2012-08-13,2017-08-13,MaxSharpe,0.15676542615684844,0.18744083693611469,1.013031807492319,0.1334750499169751,0.15021346546107917,0.8598268082929017
197,2019-11-29,2024-11-29,SVR-CPO,0.16675632924608658,0.22529313964801548,1.0363879046648043,0.16546780778315623,0.15278082451103958,0.7539613349418298
197,2019-11-29,2024-11-29,XGBoost-CPO,0.15393015717271227,0.23546177200039883,0.8857735467762338,0.18591818791077028,0.1352075991731969,0.6020398457542632
197,2019-11-29,2024-11-29,EqualWeight,0.17403202162881654,0.23434547739144235,1.0891461596130516,0.18346107420595376,0.15869062999339745,0.7196732178761645
197,2019-11-29,2024-11-29,MinVar,0.12879158816426434,0.19997506514474714,0.7281950328890134,0.1639094104454193,0.11557569494309083,0.5295094889818137
197,2019-11-29,2024-11-29,MaxSharpe,0.17619342062761936,0.2475288369055519,1.0795539605528277,0.18053018403825238,0.15762509505008304,0.7433295509142406
198,2011-03-10,2016-03-10,SVR-CPO,0.1862541446018602,0.2001068187975372,1.3072113684883386,0.1482253715596137,0.18191887001330964,0.9732081834845909
198,2011-03-10,2016-03-10,XGBoost-CPO,0.1631419636323114,0.1896052398141587,1.0750873430401202,0.14124466490263557,0.15712758522303982,0.8576746152912635
198,2011-03-10,2016-03-10,EqualWeight,0.17530188983303868,0.18153146242890014,1.2228269388967234,0.13612181406138152,0.17314757902455336,0.9792838183373661
198,2011-03-10,2016-03-10,MinVar,0.13620630578090778,0.12319197991775196,0.9097853853273394,0.08674531708619995,0.13808275789687374,1.0860102763506385
198,2011-03-10,2016-03-10,MaxSharpe,0.21400736591684152,0.17508160544765602,1.7165005922770704,0.11764240157770448,0.22114244759270218,1.4621204906568335
199,2012-07-21,2017-07-21,SVR-CPO,0.22391516620663496,0.1510292035942732,1.9120277117017008,0.10644332160748259,0.23837396043163173,1.7090331592381176
199,2012-07-21,2017-07-21,XGBoost-CPO,0.20758697687402053,0.1522597543929305,1.6798273306489722,0.10921589508533046,0.2179601666350719,1.5161435681559656
199,2012-07-21,2017-07-21,EqualWeight,0.21567858899691283,0.145398871723298,1.8055288259105184,0.10540205390825444,0.22917923435583853,1.6477723398833255
199,2012-07-21,2017-07-21,MinVar,0.16314132060945838,0.11113584648339725,1.2024210611436543,0.07950930439995077,0.17108780811117996,1.52361187817829
199,2012-07-21,2017-07-21,MaxSharpe,0.15805007458821901,0.1768756884077618,1.0468969071213317,0.12579167497188004,0.15405820346610555,0.9225576701650668
200,2017-03-05,2022-03-05,SVR-CPO,0.14712022209734213,0.24892028764855553,0.7917280502124013,0.21728370944269895,0.12372839169086469,0.48379246822948746
200,2017-03-05,2022-03-05,XGBoost-CPO,0.17009990322896967,0.22551836278903611,1.0713795617058306,0.1872182563106486,0.15680617245610096,0.6842276269062955
200,2017-03-05,2022-03-05,EqualWeight,0.16769432862220743,0.21386784220818378,1.0728619730292208,0.18153061998373501,0.15697172459719932,0.6924139224196421
200,2017-03-05,2022-03-05,MinVar,0.14204552076250104,0.17595779407075934,0.8916599864135679,0.149577647523979,0.13599441464998008,0.6688534177304974
200,2017-03-05,2022-03-05,MaxSharpe,0.11297977102397411,0.20809399999711947,0.5837800496024643,0.17413552208458824,0.09633793515056688,0.4076122446142545
201,2012-06-26,2017-06-26,SVR-CPO,0.1828410102258256,0.14633655560982622,1.3754175810025586,0.09897886378096835,0.18893546498258096,1.4229402606347812
201,2012-06-26,2017-06-26,XGBoost-CPO,0.1888866311919412,0.1424812688953332,1.4554354246070238,0.10195905560053384,0.19684080072317411,1.4406433085005166
201,2012-06-26,2017-06-26,EqualWeight,0.19856638771748755,0.13305837371011428,1.5946690634016472,0.0955379729525041,0.21011803428192333,1.638786996195986
201,2012-06-26,2017-06-26,MinVar,0.1740691598728773,0.1168632840049949,1.3177059566288576,0.07970730450548262,0.18310056975540046,1.6569266856062481
201,2012-06-26,2017-06-26,MaxSharpe,0.1521371453227859,0.15985880127589075,1.0147029519055808,0.11332662091300372,0.15040440113655462,0.9718559014243772
202,2016-11-24,2021-11-24,SVR-CPO,0.248287352759783,0.2195636038353582,2.0885118328581003,0.18715312287000452,0.25303518003184866,1.1022383682214536
202,2016-11-24,2021-11-24,XGBoost-CPO,0.17181573156557509,0.2051930882392109,1.1352597980741952,0.17252143471128462,0.16385577474198287,0.7524614653409432
202,2016-11-24,2021-11-24,EqualWeight,0.23173398810541146,0.2068508453424023,1.8815351454630735,0.17820582669315663,0.23576920842800608,1.0646901486117206
202,2016-11-24,2021-11-24,MinVar,0.23991537462255189,0.17684403013407415,2.0911690768506572,0.1557971280440573,0.25325074861937,1.2703403272400768
202,2016-11-24,2021-11-24,MaxSharpe,0.27693681034206047,0.2074580850822568,2.614334168890216,0.17795315057879488,0.29306673924637083,1.320217200863966
203,2019-10-19,2024-10-19,SVR-CPO,0.25430573213060575,0.22736285216406946,2.1549457809436317,0.17185046434372908,0.25822239788460766,1.235409708908086
203,2019-10-19,2024-10-19,XGBoost-CPO,0.2090023605276325,0.2337990191910244,1.4928875171963814,0.17873540241122987,0.2003501928568796,0.934355243979017
203,2019-10-19,2024-10-19,EqualWeight,0.19934578840317227,0.21707907037808985,1.4201198837164992,0.17183815786032697,0.19326214215751536,0.9156626814578962
203,2019-10-19,2024-10-19,MinVar,0.15198845538992842,0.18762875545218935,0.9662727719265718,0.1409748156561925,0.1447341642037363,0.7801993205521672
203,2019-10-19,2024-10-19,MaxSharpe,0.15034918686718926,0.21697121426244637,0.8927089189740103,0.15862396802893208,0.13604102928122486,0.6830568432598219
204,2012-11-17,2017-11-17,SVR-CPO,0.2462125226320316,0.12789334503610417,2.3170075042770213,0.08958558974707675,0.2710526780804945,2.2795242316155564
204,2012-11-17,2017-11-17,XGBoost-CPO,0.21150943679355746,0.13244339649552134,1.7769366248104772,0.0918554890352901,0.22666320824650588,1.8453925679763499
204,2012-11-17,2017-11-17,EqualWeight,0.20343176544247732,0.11907271355719429,1.6888596035904024,0.0837432041732538,0.2187801934889051,1.9276998896351754
204,2012-11-17,2017-11-17,MinVar,0.13900567679685485,0.10817700490085111,0.9559795736790706,0.07282937126726433,0.14361762847548754,1.3319581799061526
204,2012-11-17,2017-11-17,MaxSharpe,0.20588808829236277,0.13447626159225037,1.6956534484147219,0.09251888883189144,0.2193955458442991,1.7714013901545067
205,2012-09-08,2017-09-08,SVR-CPO,0.17638514834449517,0.13455662158897227,1.3202557210285697,0.09408674235760757,0.18336080242115815,1.4283112049274729
205,2012-09-08,2017-09-08,XGBoost-CPO,0.16142551886089188,0.13632846675025187,1.1494301919826149,0.10111668195588211,0.16539665910317547,1.1810664328661222
205,2012-09-08,2017-09-08,EqualWeight,0.1743172417887709,0.13084261588201787,1.3019130975890847,0.09453158279012996,0.18148360538845765,1.3997146549691128
205,2012-09-08,2017-09-08,MinVar,0.12803460922011015,0.10846856276562708,0.8486973719125839,0.07534843843974762,0.1307861281136531,1.141823387473487
205,2012-09-08,2017-09-08,MaxSharpe,0.13003950849771154,0.13444783715207345,0.8380004844413838,0.0942955093149903,0.12947432400042258,0.9336553685034898
206,2016-06-16,2021-06-16,SVR-CPO,0.2098256098185108,0.220120465716728,1.5403224490497678,0.19338835942023233,0.20500501952551842,0.8678165031320538
206,2016-06-16,2021-06-16,XGBoost-CPO,0.20202049459896473,0.21133465658929834,1.467467876393889,0.1860803228757592,0.19801165236248086,0.8599538743589029
206,2016-06-16,2021-06-16,EqualWeight,0.18530814543897725,0.20196802022782098,1.2905046682362924,0.1789885869621547,0.18031001451606699,0.8006552142303816
206,2016-06-16,2021-06-16,MinVar,0.148250415022625,0.17553069188418127,0.9499240008256185,0.1529156210469954,0.1429085412236577,0.6948303534664465
206,2016-06-16,2021-06-16,MaxSharpe,0.18748022314038318,0.2076026016225936,1.3025959619631022,0.17875684463823713,0.18155370428101825,0.8138442107478557
207,2012-12-27,2017-12-27,SVR-CPO,0.1586115981143613,0.1380425212202568,1.1179745381790256,0.10250696019316091,0.1619650661095937,1.1375968801983984
207,2012-12-27,2017-12-27,XGBoost-CPO,0.15121299381699388,0.1387624368255499,1.0396190011666033,0.10000383292563533,0.15323625202721236,1.0920880792459888
207,2012-12-27,2017-12-27,EqualWeight,0.15171240376009704,0.1385869687269605,1.0449255983930406,0.10281444122631189,0.15383579915551615,1.0670913779378672
207,2012-12-27,2017-12-27,MinVar,0.12313118592130752,0.10861906628232439,0.8043803379391743,0.07533922457417686,0.12531118627810844,1.0768784305900052
207,2012-12-27,2017-12-27,MaxSharpe,0.15638266704679643,0.15481768009857724,1.0688001769131295,0.10811568528490739,0.15651788687622825,1.0579655185588865
208,2012-09-30,2017-09-30,SVR-CPO,0.1904748628060062,0.143992632646084,1.4740997592550191,0.10433600480393691,0.19865503515868577,1.4230453148461344
208,2012-09-30,2017-09-30,XGBoost-CPO,0.1511477904300636,0.14486988587955368,1.0288818569826645,0.10540736264077667,0.15201932685619668,1.0354854508791205
208,2012-09-30,2017-09-30,EqualWeight,0.19774587945539035,0.13267483064708163,1.5865975870516706,0.09482198648938446,0.20936410737243216,1.642508085114062
208,2012-09-30,2017-09-30,MinVar,0.13769185503819528,0.11490287422034519,0.9336792953909792,0.08196797350264627,0.14099760094252556,1.1674298015322526
208,2012-09-30,2017-09-30,MaxSharpe,0.09536253434646276,0.16223414154293925,0.512062896273966,0.1210624391535684,0.08622273467306174,0.4407852238857675
209,2012-01-29,2017-01-29,SVR-CPO,0.22274427235670902,0.15456026075590748,1.8871750653758657,0.10670117628544896,0.2361091408871303,1.693929520263006
209,2012-01-29,2017-01-29,XGBoost-CPO,0.2566053123730039,0.16724694866896747,2.387846957931561,0.11644105127913983,0.2762661448121839,1.843038258547997
209,2012-01-29,2017-01-29,EqualWeight,0.22891481835932093,0.1458835849174481,1.9976046612539529,0.10196908943929688,0.24541968839638928,1.8330537164460314
209,2012-01-29,2017-01-29,MinVar,0.18141954694377435,0.1149441150613143,1.4092985169299546,0.07895447094153615,0.19219355238101055,1.7658220653142125
209,2012-01-29,2017-01-29,MaxSharpe,0.20076486216008108,0.14961488505273762,1.5947555493794732,0.10867809909656198,0.20999978130652996,1.460872645729811
210,2014-06-20,2019-06-20,SVR-CPO,0.13802899017628428,0.13907710630905956,0.9073422000122424,0.09990048046494222,0.1378719779331703,0.9612465298400986
210,2014-06-20,2019-06-20,XGBoost-CPO,0.15615382445932308,0.14464848393166643,1.0811714205873395,0.10798906048845047,0.15789795433772147,1.0570869303148713
210,2014-06-20,2019-06-20,EqualWeight,0.14864320966517988,0.13313110495831992,1.020097624719158,0.09817023395201727,0.15101990308300417,1.0863090100946886
210,2014-06-20,2019-06-20,MinVar,0.1189557314533893,0.12426995878549262,0.7498515048633188,0.09231329423723936,0.11842506889952653,0.833636499371563
210,2014-06-20,2019-06-20,MaxSharpe,0.10439923217550084,0.15296062620716763,0.5939724708977439,0.11675690509714814,0.09774560670781884,0.5344371891630842
211,2014-09-25,2019-09-25,SVR-CPO,0.12323994335450526,0.15608154720686815,0.7483233978369681,0.11342686788084727,0.1182296346508831,0.7162319199349334
211,2014-09-25,2019-09-25,XGBoost-CPO,0.14858825976961731,0.14507406869370318,1.0026276911260954,0.10677374334334186,0.149021888401343,0.9982628353383836
211,2014-09-25,2019-09-25,EqualWeight,0.10657292900293718,0.15079499281969183,0.6142606310046757,0.11259507940396836,0.1005263004976702,0.5734969000844395
211,2014-09-25,2019-09-25,MinVar,0.15209971288775223,0.11511861840902038,1.0787154449273793,0.08555307196590697,0.15762450238057513,1.2869171189040076
211,2014-09-25,2019-09-25,MaxSharpe,0.13145852291206078,0.16478946401533598,0.8091885565771091,0.12420423094018364,0.12591036420133728,0.7202534264323388
212,2014-08-13,2019-08-13,SVR-CPO,0.12666481219879644,0.13731085372688376,0.8035774695741025,0.09994504347245468,0.12521101213060737,0.8471136662432934
212,2014-08-13,2019-08-13,XGBoost-CPO,0.17112855878206085,0.13802006028018787,1.2542724208273164,0.10377525703386808,0.17655151033771954,1.2443096984083446
212,2014-08-13,2019-08-13,EqualWeight,0.1448936243296031,0.13244612224449376,0.983207577816327,0.09847601647088453,0.14678440199313347,1.0448597335375023
212,2014-08-13,2019-08-13,MinVar,0.14606651745810773,0.10677135117891773,1.026022320064421,0.077057820227368,0.15169436443929896,1.3504991076966288
212,2014-08-13,2019-08-13,MaxSharpe,0.20700835960700203,0.1433782403876513,1.6899248506769196,0.09988817410209573,0.21887676038208315,1.6519308826122594
213,2016-12-15,2021-12-15,SVR-CPO,0.2072100705822506,0.2282367363184786,1.4863404986812467,0.18924552913372975,0.19983893880698855,0.8729932555791341
213,2016-12-15,2021-12-15,XGBoost-CPO,0.18010572254902563,0.23110888108919714,1.1610108748486456,0.20045994768190747,0.16664991608111568,0.6889442212574735
213,2016-12-15,2021-12-15,EqualWeight,0.17687748793263242,0.22203378341791066,1.149082904174357,0.18973564960582615,0.1653589924111234,0.7108705623473448
213,2016-12-15,2021-12-15,MinVar,0.15566225450481427,0.2042039849931891,0.9685988965144354,0.18186812318157428,0.14508968395880206,0.6249707343784247
213,2016-12-15,2021-12-15,MaxSharpe,0.14854691404813156,0.21968736268266492,0.8689504399139734,0.17897278899240388,0.1332533041528945,0.5953246560439627
214,2016-11-29,2021-11-29,SVR-CPO,0.20410699394839332,0.23519403695844754,1.4270707376327265,0.2065494304063464,0.19406242270443186,0.7848338948670973
214,2016-11-29,2021-11-29,XGBoost-CPO,0.24176606206576823,0.21536680588737525,2.001213631022588,0.1824948641600565,0.24586920589757577,1.0946393641552787
214,2016-11-29,2021-11-29,EqualWeight,0.23085142071601697,0.2181345394845445,1.8323501399593196,0.18903581507864978,0.23152084985447408,0.9990245532966538
214,2016-11-29,2021-11-29,MinVar,0.18584776694582622,0.17821630638789465,1.350933908105417,0.1542305560907206,0.18647406480369777,0.9326800770997216
214,2016-11-29,2021-11-29,MaxSharpe,0.2741146431765177,0.21819018360358527,2.5208368461802184,0.18191606991764278,0.28630556487666015,1.275943589159555
215,2019-08-03,2024-08-03,SVR-CPO,0.14413069121631475,0.20314273912925565,0.8615143883473204,0.15718097929359948,0.13227292605705343,0.6497649504113605
215,2019-08-03,2024-08-03,XGBoost-CPO,0.14892963265879028,0.20029138449570588,0.9121269451962526,0.15199915816976203,0.13836158392446984,0.7034883215561277
215,2019-08-03,2024-08-03,EqualWeight,0.11885172189539013,0.19680857094444276,0.6492052921093567,0.15299004331506305,0.10519040367672083,0.5023315258308937
215,2019-08-03,2024-08-03,MinVar,0.1056218835533059,0.1699900955518778,0.5821535728990528,0.13163539108221708,0.0960575767991434,0.48331898458499517
215,2019-08-03,2024-08-03,MaxSharpe,0.14932339356849245,0.21753342750566784,0.8816400970368912,0.1543321979574394,0.13470971165784795,0.6954050741769989
216,2016-01-02,2021-01-02,SVR-CPO,0.17184936750822954,0.2242272756841199,1.0887004159975393,0.19981277037838024,0.1586412020488941,0.6498551982555327
216,2016-01-02,2021-01-02,XGBoost-CPO,0.15128741247966743,0.2042461228916992,0.9260028062535508,0.17636404732871575,0.14000829730616648,0.6196694515406097
216,2016-01-02,2021-01-02,EqualWeight,0.15508734139468458,0.19560171555935493,0.979797352209054,0.1785978792990976,0.14630396528736656,0.6331953203391479
216,2016-01-02,2021-01-02,MinVar,0.12537075849997456,0.16828938187905937,0.7504090440434639,0.139045790069622,0.11842778460267356,0.5995921088889477
216,2016-01-02,2021-01-02,MaxSharpe,0.11255653110861807,0.19444231481069912,0.6007945546220292,0.16291104126338835,0.09862719034546474,0.43309852150871075
217,2016-07-07,2021-07-07,SVR-CPO,0.19420584642854832,0.21234162249581454,1.370068783286106,0.18510321739656282,0.18839947651488242,0.8222755312916274
217,2016-07-07,2021-07-07,XGBoost-CPO,0.16285203810089596,0.24460917139978802,0.9478158016146032,0.2258036690248708,0.1426612647580443,0.535208478333383
217,2016-07-07,2021-07-07,EqualWeight,0.19221089536625482,0.20537300614010742,1.3633332384456542,0.1814485291756624,0.18772314765147646,0.8278430034604134
217,2016-07-07,2021-07-07,MinVar,0.1764985777655233,0.18872486147551418,1.2210013911744833,0.16476738726348766,0.17305737808933075,0.81629368529368
217,2016-07-07,2021-07-07,MaxSharpe,0.19901205300950897,0.21089294944167705,1.4327302509441564,0.16963972439663752,0.19461885002447188,0.9255618256157763
218,2019-04-10,2024-04-10,SVR-CPO,0.1953729210560743,0.2495972539406732,1.2819413619880735,0.19972687335556064,0.1793194972457166,0.7679132931853119
218,2019-04-10,2024-04-10,XGBoost-CPO,0.24005845182652014,0.25425443180025126,1.841949463275414,0.19325421652530392,0.232213684087476,1.024859666130944
218,2019-04-10,2024-04-10,EqualWeight,0.17441881139184978,0.2344905733806935,1.0916465445269972,0.1897175532243506,0.15896773819641186,0.6979787011866943
218,2019-04-10,2024-04-10,MinVar,0.13451741292272268,0.19059835028654545,0.7953198484259609,0.1521629626093656,0.12410660842129428,0.6080153234150308
218,2019-04-10,2024-04-10,MaxSharpe,0.0828561344136767,0.2459002704588107,0.30321650189867544,0.17937229462891613,0.05437201652227297,0.2277728257766871
219,2011-09-08,2016-09-08,SVR-CPO,0.2059564417571694,0.16584903642304696,1.6294977206044412,0.11886467835650888,0.2132214703930453,1.3793537661828985
219,2011-09-08,2016-09-08,XGBoost-CPO,0.19807814679215938,0.16472987652908444,1.5297938137863762,0.11607351939030686,0.20388202810950573,1.3446490432269365
219,2011-09-08,2016-09-08,EqualWeight,0.19982244306057895,0.16112071182426305,1.5595161312230341,0.11469630211184517,0.20669652954246476,1.3760028889743947
219,2011-09-08,2016-09-08,MinVar,0.1571450000075778,0.11987210570141135,1.1262321564439945,0.08062797661776688,0.16277380381959272,1.4281023143299973
219,2011-09-08,2016-09-08,MaxSharpe,0.2079471537639502,0.1621953740692409,1.664574510994227,0.10706873248124966,0.21643982206768309,1.5499123779485442
